"FieldID","Column","Row2","ID2","Latitude","Longitude","Year","SampleID","Crop","GrainWeightWet","Strip","Field","StripMean","RelativeYield"
"CookEast",15,"P",374,46.78295,-117.08296,2013,"cf13gpsw_373_15-p","SW",875,4,"A",651.173913043478,1.34372704814048
"CookEast",16,"Q",397,46.7833,-117.08266,2013,"cf13gpsw_396_16-q","SW",718,4,"A",651.173913043478,1.1026240235027
"CookEast",17,"Q",398,46.78336,-117.08228,2013,"cf13gpsw_397_17-q","SW",869,4,"A",651.173913043478,1.33451291981038
"CookEast",17,"R",421,46.78355,-117.08237,2013,"cf13gpsw_420_17-r","SW",702,4,"A",651.173913043478,1.07805301462242
"CookEast",6,"A",2,46.77869,-117.08706,2013,"cf13gpgb_1_6-a","GB",205,5,"A",355.263157894737,0.577037037037037
"CookEast",7,"A",3,46.77879,-117.08668,2013,"cf13gpgb_2_7-A","GB",368,5,"A",355.263157894737,1.03585185185185
"CookEast",8,"C",48,46.77933,-117.08623,2013,"cf13gpgb_47_8-c","GB",447,5,"A",355.263157894737,1.25822222222222
"CookEast",9,"E",101,46.77981,-117.08557,2013,"cf13gpgb_100_9-e","GB",437,5,"A",355.263157894737,1.23007407407407
"CookEast",9,"F",127,46.78009,-117.08559,2013,"CF13GPGB_126_9-F","GB",441,5,"A",355.263157894737,1.24133333333333
"CookEast",10,"F",128,46.78021,-117.08519,2013,"cf13gpgb_127_10-f","GB",495,5,"A",355.263157894737,1.39333333333333
"CookEast",11,"G",154,46.78035,-117.08501,2013,"CF13GPGB_153_11-g","GB",196,5,"A",355.263157894737,0.551703703703704
"CookEast",11,"H",180,46.78063,-117.08479,2013,"cf13gpgb_179_11-h","GB",183,5,"A",355.263157894737,0.515111111111111
"CookEast",12,"I",205,46.78101,-117.08457,2013,"cf13gpgb_204_12-i","GB",462,5,"A",355.263157894737,1.30044444444444
"CookEast",12,"J",230,46.78129,-117.08421,2013,"cf13gpgb_229_12-j","GB",254,5,"A",355.263157894737,0.714962962962963
"CookEast",14,"K",254,46.7816,-117.08377,2013,"CF13GPGB_253_14-k","GB",370,5,"A",355.263157894737,1.04148148148148
"CookEast",14,"L",277,46.78188,-117.0835,2013,"CF13GPGB_276_14-L","GB",241,5,"A",355.263157894737,0.67837037037037
"CookEast",14,"M",302,46.78215,-117.08343,2013,"cf13gpgb_301_14-m","GB",407,5,"A",355.263157894737,1.14562962962963
"CookEast",15,"N",328,46.78238,-117.08308,2013,"cf13gpgb_327_15-n","GB",385,5,"A",355.263157894737,1.0837037037037
"CookEast",15,"O",352,46.78265,-117.08292,2013,"cf13gpgb_351_15-o","GB",466,5,"A",355.263157894737,1.3117037037037
"CookEast",16,"O",353,46.78273,-117.08253,2013,"cf13gpgb_352_16-o","GB",461,5,"A",355.263157894737,1.29762962962963
"CookEast",16,"P",375,46.78301,-117.08253,2013,"cf13gpgb_374_16-p","GB",437,5,"A",355.263157894737,1.23007407407407
